STT,Time,Ngày,Tháng,Năm,Ngày-tháng-năm,PM2.5,Nhiệt độ,Độ ẩm
46,02-10-2022 21:00,02,10,2022,02-10-2022,7.65,30,86.65
47,02-10-2022 22:00,02,10,2022,02-10-2022,17.59,29.99,87.38
48,02-10-2022 23:00,02,10,2022,02-10-2022,12.11,29.91,87.88
49,03-10-2022 0:00,03,10,2022,03-10-2022,19.57,29.84,88.36
50,03-10-2022 1:00,03,10,2022,03-10-2022,26.91,29.75,88.8
51,03-10-2022 2:00,03,10,2022,03-10-2022,37.44,29.64,89.09
52,03-10-2022 3:00,03,10,2022,03-10-2022,150.47,29.56,89.22
53,03-10-2022 4:00,03,10,2022,03-10-2022,196.81,29.47,89.58
54,03-10-2022 5:00,03,10,2022,03-10-2022,211.87,29.38,89.92
55,03-10-2022 6:00,03,10,2022,03-10-2022,278.42,29.31,90.38
56,03-10-2022 7:00,03,10,2022,03-10-2022,167.18,29.29,90.44
57,03-10-2022 8:00,03,10,2022,03-10-2022,63.69,29.39,89.39
58,03-10-2022 9:00,03,10,2022,03-10-2022,18.78,29.62,88.06
59,03-10-2022 10:00,03,10,2022,03-10-2022,15.88,30.48,84.03
60,03-10-2022 11:00,03,10,2022,03-10-2022,11.46,31.37,80.32
61,03-10-2022 12:00,03,10,2022,03-10-2022,10.79,31.72,78.82
62,03-10-2022 13:00,03,10,2022,03-10-2022,11.11,31.83,79.31
63,03-10-2022 14:00,03,10,2022,03-10-2022,4.65,31.95,78.58
64,03-10-2022 15:00,03,10,2022,03-10-2022,9.89,31.64,81.55
65,03-10-2022 16:00,03,10,2022,03-10-2022,17.96,31.02,82.71
66,03-10-2022 17:00,03,10,2022,03-10-2022,16.5,31.23,83.16
67,03-10-2022 18:00,03,10,2022,03-10-2022,9.09,30.82,83.15
68,03-10-2022 19:00,03,10,2022,03-10-2022,22.88,30.85,83.73
69,03-10-2022 20:00,03,10,2022,03-10-2022,47.66,30.71,85.17
70,03-10-2022 21:00,03,10,2022,03-10-2022,33.2,30.68,86.01
71,03-10-2022 22:00,03,10,2022,03-10-2022,26.1,30.5,86.79
72,03-10-2022 23:00,03,10,2022,03-10-2022,82.51,30.51,87.37
73,04-10-2022 0:00,04,10,2022,04-10-2022,102.12,30.42,87.9
74,04-10-2022 1:00,04,10,2022,04-10-2022,90.87,30.2,88.29
75,04-10-2022 2:00,04,10,2022,04-10-2022,91.09,30.04,89.04
76,04-10-2022 3:00,04,10,2022,04-10-2022,161.6,29.87,89.67
77,04-10-2022 4:00,04,10,2022,04-10-2022,296.08,29.67,90.02
78,04-10-2022 5:00,04,10,2022,04-10-2022,179.71,29.45,90.42
79,04-10-2022 6:00,04,10,2022,04-10-2022,136.6,29.26,90.78
80,04-10-2022 7:00,04,10,2022,04-10-2022,81.13,29.17,90.62
81,04-10-2022 8:00,04,10,2022,04-10-2022,55.34,29.09,90.89
82,04-10-2022 9:00,04,10,2022,04-10-2022,41.17,29.62,89.06
83,04-10-2022 10:00,04,10,2022,04-10-2022,45.85,30.02,89.03
84,04-10-2022 11:00,04,10,2022,04-10-2022,52.11,30.43,87.66
85,04-10-2022 12:00,04,10,2022,04-10-2022,55.61,30.97,85.71
86,04-10-2022 13:00,04,10,2022,04-10-2022,52.35,31.15,83.47
87,04-10-2022 14:00,04,10,2022,04-10-2022,45,31.33,83.44
88,04-10-2022 15:00,04,10,2022,04-10-2022,45.18,31.64,84.08
89,04-10-2022 16:00,04,10,2022,04-10-2022,24.51,31.64,80.83
90,04-10-2022 17:00,04,10,2022,04-10-2022,15.8,31.12,79.97
91,04-10-2022 18:00,04,10,2022,04-10-2022,15.04,31.11,76.3
92,04-10-2022 19:00,04,10,2022,04-10-2022,15.16,30.89,78.09
93,04-10-2022 20:00,04,10,2022,04-10-2022,13.28,30.64,80.23
94,04-10-2022 21:00,04,10,2022,04-10-2022,14.46,30.66,80.1
95,04-10-2022 22:00,04,10,2022,04-10-2022,40.31,30.59,81.34
96,04-10-2022 23:00,04,10,2022,04-10-2022,45.23,30.58,82.73
97,05-10-2022 0:00,05,10,2022,05-10-2022,36.51,30.39,84.2
98,05-10-2022 1:00,05,10,2022,05-10-2022,25.19,30.2,84.23
99,05-10-2022 2:00,05,10,2022,05-10-2022,102.79,30.21,84.48
100,05-10-2022 3:00,05,10,2022,05-10-2022,65.13,30.12,84.8
101,05-10-2022 4:00,05,10,2022,05-10-2022,77.43,29.7,85.94
102,05-10-2022 5:00,05,10,2022,05-10-2022,30.87,29.63,86.45
103,05-10-2022 6:00,05,10,2022,05-10-2022,251.26,29.49,87.73
104,05-10-2022 7:00,05,10,2022,05-10-2022,186.08,29.32,88.75
105,05-10-2022 8:00,05,10,2022,05-10-2022,98.24,29.17,90.81
106,05-10-2022 9:00,05,10,2022,05-10-2022,65.66,30.03,85.54
107,05-10-2022 10:00,05,10,2022,05-10-2022,25.68,30.89,79.88
108,05-10-2022 11:00,05,10,2022,05-10-2022,13.81,31.65,76.42
109,05-10-2022 12:00,05,10,2022,05-10-2022,11.2,32.14,75.44
110,05-10-2022 13:00,05,10,2022,05-10-2022,11.03,31.4,81.08
111,05-10-2022 14:00,05,10,2022,05-10-2022,63.17,30.56,89.51
112,05-10-2022 15:00,05,10,2022,05-10-2022,44.45,31.2,86.95
113,05-10-2022 16:00,05,10,2022,05-10-2022,5.67,30.95,81.05
114,05-10-2022 17:00,05,10,2022,05-10-2022,10.79,31,82.97
115,05-10-2022 18:00,05,10,2022,05-10-2022,12.58,30.85,82.14
116,05-10-2022 19:00,05,10,2022,05-10-2022,10.24,30.69,82.75
117,05-10-2022 20:00,05,10,2022,05-10-2022,19.93,30.72,84.51
118,05-10-2022 21:00,05,10,2022,05-10-2022,10.7,30.45,84.55
119,05-10-2022 22:00,05,10,2022,05-10-2022,10.21,30.28,83.76
120,05-10-2022 23:00,05,10,2022,05-10-2022,7.4,30.14,84.15
121,06-10-2022 0:00,06,10,2022,06-10-2022,7.02,30.05,86.02
122,06-10-2022 1:00,06,10,2022,06-10-2022,9.06,29.91,85.91
123,06-10-2022 2:00,06,10,2022,06-10-2022,10.47,29.97,85.55
124,06-10-2022 3:00,06,10,2022,06-10-2022,40.01,29.89,86.37
125,06-10-2022 4:00,06,10,2022,06-10-2022,146.87,29.81,88.45
126,06-10-2022 5:00,06,10,2022,06-10-2022,109.86,29.62,88.6
127,06-10-2022 6:00,06,10,2022,06-10-2022,69.64,29.47,88.55
128,06-10-2022 7:00,06,10,2022,06-10-2022,64.09,29.39,88.62
129,06-10-2022 8:00,06,10,2022,06-10-2022,48.89,29.26,89.41
130,06-10-2022 9:00,06,10,2022,06-10-2022,39.19,29.91,87.24
131,06-10-2022 10:00,06,10,2022,06-10-2022,11.86,30.55,83.9
132,06-10-2022 11:00,06,10,2022,06-10-2022,14.27,30.99,82.8
133,06-10-2022 12:00,06,10,2022,06-10-2022,8.44,30.66,82.91
134,06-10-2022 13:00,06,10,2022,06-10-2022,6.1,30.21,85.7
135,06-10-2022 14:00,06,10,2022,06-10-2022,7.48,30.76,84.57
136,06-10-2022 15:00,06,10,2022,06-10-2022,6.75,30.72,86.86
137,06-10-2022 16:00,06,10,2022,06-10-2022,7.36,30.82,87.75
138,06-10-2022 17:00,06,10,2022,06-10-2022,12.71,30.87,87.82
139,06-10-2022 18:00,06,10,2022,06-10-2022,42.66,30.81,85.46
140,06-10-2022 19:00,06,10,2022,06-10-2022,44.56,30.58,85.51
141,06-10-2022 20:00,06,10,2022,06-10-2022,56.05,30.62,85.41
142,06-10-2022 21:00,06,10,2022,06-10-2022,49.76,30.51,85.84
143,06-10-2022 22:00,06,10,2022,06-10-2022,65.11,30.38,86.18
144,06-10-2022 23:00,06,10,2022,06-10-2022,158.67,30.2,86.77
145,07-10-2022 0:00,07,10,2022,07-10-2022,311.17,30.06,87.49
146,07-10-2022 1:00,07,10,2022,07-10-2022,298.41,29.97,87.76
147,07-10-2022 2:00,07,10,2022,07-10-2022,368.1,29.84,88.42
148,07-10-2022 3:00,07,10,2022,07-10-2022,458.4,29.59,89.53
149,07-10-2022 4:00,07,10,2022,07-10-2022,290.37,29.37,89.66
150,07-10-2022 5:00,07,10,2022,07-10-2022,130.15,29.29,88.96
151,07-10-2022 6:00,07,10,2022,07-10-2022,141.54,29.16,89.33
152,07-10-2022 7:00,07,10,2022,07-10-2022,121.73,29.12,89.77
153,07-10-2022 8:00,07,10,2022,07-10-2022,79.1,29.09,90.35
154,07-10-2022 9:00,07,10,2022,07-10-2022,58.61,29.73,87.14
155,07-10-2022 10:00,07,10,2022,07-10-2022,65.77,30.38,86.01
156,07-10-2022 11:00,07,10,2022,07-10-2022,64.81,31.05,82.61
157,07-10-2022 12:00,07,10,2022,07-10-2022,61.47,31.74,80.79
158,07-10-2022 13:00,07,10,2022,07-10-2022,60.79,32.08,79.08
159,07-10-2022 14:00,07,10,2022,07-10-2022,44,32.32,77.49
160,07-10-2022 15:00,07,10,2022,07-10-2022,16.15,31.92,78.99
161,07-10-2022 16:00,07,10,2022,07-10-2022,23.12,31.07,83.77
162,07-10-2022 17:00,07,10,2022,07-10-2022,54.89,30.76,88.38
163,07-10-2022 18:00,07,10,2022,07-10-2022,42.31,30.91,87.47
164,07-10-2022 19:00,07,10,2022,07-10-2022,40.87,30.77,87.37
165,07-10-2022 20:00,07,10,2022,07-10-2022,38.02,30.83,87.63
166,07-10-2022 21:00,07,10,2022,07-10-2022,50.16,30.71,88.05
167,07-10-2022 22:00,07,10,2022,07-10-2022,86.04,30.53,88.78
168,07-10-2022 23:00,07,10,2022,07-10-2022,239.9,30.36,89.52
169,08-10-2022 0:00,08,10,2022,08-10-2022,170.47,29.93,90.7
170,08-10-2022 1:00,08,10,2022,08-10-2022,152.31,29.51,91.95
171,08-10-2022 2:00,08,10,2022,08-10-2022,271.98,29.65,90.92
172,08-10-2022 3:00,08,10,2022,08-10-2022,199.32,29.2,91.88
173,08-10-2022 4:00,08,10,2022,08-10-2022,125.33,29.03,91.72
174,08-10-2022 5:00,08,10,2022,08-10-2022,102.17,28.83,92.41
175,08-10-2022 6:00,08,10,2022,08-10-2022,46.17,28.86,92.21
176,08-10-2022 7:00,08,10,2022,08-10-2022,28.88,28.76,91.56
177,08-10-2022 8:00,08,10,2022,08-10-2022,32.41,28.38,93.61
178,08-10-2022 9:00,08,10,2022,08-10-2022,24.34,28.27,93.68
179,08-10-2022 10:00,08,10,2022,08-10-2022,22.05,28.47,93.3
180,08-10-2022 11:00,08,10,2022,08-10-2022,8.38,28.69,91.87
181,08-10-2022 12:00,08,10,2022,08-10-2022,10.41,28.44,93.39
182,08-10-2022 13:00,08,10,2022,08-10-2022,11.33,27.99,97.64
183,08-10-2022 14:00,08,10,2022,08-10-2022,10.48,28.02,98
184,08-10-2022 15:00,08,10,2022,08-10-2022,49.81,28.53,96.28
185,08-10-2022 16:00,08,10,2022,08-10-2022,59.1,28.5,96.08
186,08-10-2022 17:00,08,10,2022,08-10-2022,75.3,28.67,96.33
187,08-10-2022 18:00,08,10,2022,08-10-2022,82.89,29.27,94.26
188,08-10-2022 19:00,08,10,2022,08-10-2022,76.09,29.24,93.36
189,08-10-2022 20:00,08,10,2022,08-10-2022,87.15,29.14,93.32
190,08-10-2022 21:00,08,10,2022,08-10-2022,84.46,29.09,92.82
191,08-10-2022 22:00,08,10,2022,08-10-2022,116.72,28.99,92.64
192,08-10-2022 23:00,08,10,2022,08-10-2022,129.15,28.92,92.55
193,09-10-2022 0:00,09,10,2022,09-10-2022,131.95,28.82,92.58
194,09-10-2022 1:00,09,10,2022,09-10-2022,120.53,28.74,92.46
195,09-10-2022 2:00,09,10,2022,09-10-2022,98.4,28.66,92.09
196,09-10-2022 3:00,09,10,2022,09-10-2022,79.23,28.58,92.06
197,09-10-2022 4:00,09,10,2022,09-10-2022,66.8,28.48,92.23
198,09-10-2022 5:00,09,10,2022,09-10-2022,60.41,28.4,92.51
199,09-10-2022 6:00,09,10,2022,09-10-2022,95.25,28.34,92.84
200,09-10-2022 7:00,09,10,2022,09-10-2022,139.09,28.32,93.22
201,09-10-2022 8:00,09,10,2022,09-10-2022,157.98,28.17,95.03
202,09-10-2022 9:00,09,10,2022,09-10-2022,113.7,28.73,95.86
203,09-10-2022 10:00,09,10,2022,09-10-2022,80.58,29.13,93.74
204,09-10-2022 11:00,09,10,2022,09-10-2022,57.43,29.15,91.17
205,09-10-2022 12:00,09,10,2022,09-10-2022,66.75,29.26,90.79
206,09-10-2022 13:00,09,10,2022,09-10-2022,40.62,29.39,89
207,09-10-2022 14:00,09,10,2022,09-10-2022,107.9,29.46,90.62
208,09-10-2022 15:00,09,10,2022,09-10-2022,82.06,29.53,91.1
209,09-10-2022 16:00,09,10,2022,09-10-2022,70.9,29.87,90.33
210,09-10-2022 17:00,09,10,2022,09-10-2022,64,29.83,90.5
211,09-10-2022 18:00,09,10,2022,09-10-2022,50.24,29.56,91.01
212,09-10-2022 19:00,09,10,2022,09-10-2022,60.29,29.68,91.54
213,09-10-2022 20:00,09,10,2022,09-10-2022,47.41,29.29,91.88
214,09-10-2022 21:00,09,10,2022,09-10-2022,36.69,29.25,92.85
215,09-10-2022 22:00,09,10,2022,09-10-2022,34.94,29.22,93
216,09-10-2022 23:00,09,10,2022,09-10-2022,33.71,29.19,93.23
217,10-10-2022 0:00,10,10,2022,10-10-2022,44.03,29.11,93.55
218,10-10-2022 1:00,10,10,2022,10-10-2022,67.67,29.02,93.59
219,10-10-2022 2:00,10,10,2022,10-10-2022,58.04,28.91,93.63
220,10-10-2022 3:00,10,10,2022,10-10-2022,14.23,28.73,92.55
221,10-10-2022 4:00,10,10,2022,10-10-2022,7.92,28.69,91.8
222,10-10-2022 5:00,10,10,2022,10-10-2022,15.57,28.6,91.92
223,10-10-2022 6:00,10,10,2022,10-10-2022,38.3,28.5,92.29
224,10-10-2022 7:00,10,10,2022,10-10-2022,57.15,28.38,92.48
225,10-10-2022 8:00,10,10,2022,10-10-2022,26.93,28.23,93.2
226,10-10-2022 9:00,10,10,2022,10-10-2022,19.55,28.54,92.1
227,10-10-2022 10:00,10,10,2022,10-10-2022,53.48,28.73,91.27
228,10-10-2022 11:00,10,10,2022,10-10-2022,66.14,29.12,88.21
229,10-10-2022 12:00,10,10,2022,10-10-2022,52.46,29.58,86.15
230,10-10-2022 13:00,10,10,2022,10-10-2022,32.32,30.17,83.83
231,10-10-2022 14:00,10,10,2022,10-10-2022,30.87,30.7,84.76
232,10-10-2022 15:00,10,10,2022,10-10-2022,26.52,31.25,83.34
233,10-10-2022 16:00,10,10,2022,10-10-2022,22.6,31.3,87.09
234,10-10-2022 17:00,10,10,2022,10-10-2022,24.37,31.87,85.53
235,10-10-2022 18:00,10,10,2022,10-10-2022,29.67,31.37,85.49
236,10-10-2022 19:00,10,10,2022,10-10-2022,26.1,30.53,84.99
237,10-10-2022 20:00,10,10,2022,10-10-2022,38.63,31.31,86.28
238,10-10-2022 21:00,10,10,2022,10-10-2022,34.17,29.69,89.18
239,10-10-2022 22:00,10,10,2022,10-10-2022,58.32,28.83,86.36
240,10-10-2022 23:00,10,10,2022,10-10-2022,131.9,29.07,85.85
241,11-10-2022 0:00,11,10,2022,11-10-2022,42.38,28.68,86.69
242,11-10-2022 1:00,11,10,2022,11-10-2022,13.1,28.55,87.23
243,11-10-2022 2:00,11,10,2022,11-10-2022,22.45,28.46,87.79
244,11-10-2022 3:00,11,10,2022,11-10-2022,51.98,28.64,88.25
245,11-10-2022 4:00,11,10,2022,11-10-2022,124.76,28.59,88.83
246,11-10-2022 5:00,11,10,2022,11-10-2022,258.28,28.4,90.09
247,11-10-2022 6:00,11,10,2022,11-10-2022,175.13,28.24,91.62
248,11-10-2022 7:00,11,10,2022,11-10-2022,82.5,28.18,92.69
249,11-10-2022 8:00,11,10,2022,11-10-2022,72.92,27.82,95.7
250,11-10-2022 9:00,11,10,2022,11-10-2022,57.41,28.3,93.24
251,11-10-2022 10:00,11,10,2022,11-10-2022,35.4,28.96,90.52
252,11-10-2022 11:00,11,10,2022,11-10-2022,26.01,29.68,86.54
253,11-10-2022 12:00,11,10,2022,11-10-2022,35.37,30.04,84.67
254,11-10-2022 13:00,11,10,2022,11-10-2022,17.02,30.58,81.31
255,11-10-2022 14:00,11,10,2022,11-10-2022,8.91,30.88,79.11
256,11-10-2022 15:00,11,10,2022,11-10-2022,8.9,31.06,80.34
257,11-10-2022 16:00,11,10,2022,11-10-2022,17.4,31.02,83.48
258,11-10-2022 17:00,11,10,2022,11-10-2022,21.91,30.14,87.5
259,11-10-2022 18:00,11,10,2022,11-10-2022,13.61,29.03,91.02
260,11-10-2022 19:00,11,10,2022,11-10-2022,15.61,29.32,89.43
261,11-10-2022 20:00,11,10,2022,11-10-2022,23.17,29.83,88.34
262,11-10-2022 21:00,11,10,2022,11-10-2022,32.91,29.57,89.46
263,11-10-2022 22:00,11,10,2022,11-10-2022,25.5,29.41,90.35
264,11-10-2022 23:00,11,10,2022,11-10-2022,35.58,29.31,91
265,12-10-2022 0:00,12,10,2022,12-10-2022,74.36,29.17,91.85
266,12-10-2022 1:00,12,10,2022,12-10-2022,52.26,28.87,91.84
267,12-10-2022 2:00,12,10,2022,12-10-2022,65.1,28.84,91.17
268,12-10-2022 3:00,12,10,2022,12-10-2022,45.47,28.5,91.36
269,12-10-2022 4:00,12,10,2022,12-10-2022,50.66,28.36,91.57
270,12-10-2022 5:00,12,10,2022,12-10-2022,55.61,28.47,90.84
271,12-10-2022 6:00,12,10,2022,12-10-2022,103.65,28.11,91.84
272,12-10-2022 7:00,12,10,2022,12-10-2022,68.32,27.82,92.96
273,12-10-2022 8:00,12,10,2022,12-10-2022,47.83,28.04,93.79
274,12-10-2022 9:00,12,10,2022,12-10-2022,28.57,29.02,88.89
275,12-10-2022 10:00,12,10,2022,12-10-2022,13.74,30.25,84.38
276,12-10-2022 11:00,12,10,2022,12-10-2022,13.83,31.08,79.66
277,12-10-2022 12:00,12,10,2022,12-10-2022,9.84,31.75,76.02
278,12-10-2022 13:00,12,10,2022,12-10-2022,13.77,31.98,75.64
279,12-10-2022 14:00,12,10,2022,12-10-2022,14.47,32.02,75.56
280,12-10-2022 15:00,12,10,2022,12-10-2022,14.73,32.57,73.97
281,12-10-2022 16:00,12,10,2022,12-10-2022,27.55,32.29,76.14
282,12-10-2022 17:00,12,10,2022,12-10-2022,40.77,32.2,76.53
283,12-10-2022 18:00,12,10,2022,12-10-2022,59.13,32.12,79.3
284,12-10-2022 19:00,12,10,2022,12-10-2022,76.23,31.82,83.9
285,12-10-2022 20:00,12,10,2022,12-10-2022,71.14,31.53,85.9
286,12-10-2022 21:00,12,10,2022,12-10-2022,60.5,31.1,87.7
287,12-10-2022 22:00,12,10,2022,12-10-2022,50.29,30.8,87.91
288,12-10-2022 23:00,12,10,2022,12-10-2022,42.41,30.55,87.79
289,13-10-2022 0:00,13,10,2022,13-10-2022,46.18,30.74,87.14
290,13-10-2022 1:00,13,10,2022,13-10-2022,47.02,30.65,87.14
291,13-10-2022 2:00,13,10,2022,13-10-2022,52.36,30.47,87.25
292,13-10-2022 3:00,13,10,2022,13-10-2022,56.86,30.31,87.23
293,13-10-2022 4:00,13,10,2022,13-10-2022,62.01,30.1,87.67
294,13-10-2022 5:00,13,10,2022,13-10-2022,87.79,29.89,88.21
295,13-10-2022 6:00,13,10,2022,13-10-2022,133.39,29.67,87.56
296,13-10-2022 7:00,13,10,2022,13-10-2022,142.26,29.52,86.88
297,13-10-2022 8:00,13,10,2022,13-10-2022,88.54,28.94,89.95
298,13-10-2022 9:00,13,10,2022,13-10-2022,40.08,29.31,86.06
299,13-10-2022 10:00,13,10,2022,13-10-2022,39.71,29.93,83.25
300,13-10-2022 11:00,13,10,2022,13-10-2022,25.55,30.65,77.5
301,13-10-2022 12:00,13,10,2022,13-10-2022,25.45,31.32,75.7
302,13-10-2022 13:00,13,10,2022,13-10-2022,19.93,32.12,72.85
303,13-10-2022 14:00,13,10,2022,13-10-2022,17.14,32.55,70.38
304,13-10-2022 15:00,13,10,2022,13-10-2022,22.27,32.57,69.77
305,13-10-2022 16:00,13,10,2022,13-10-2022,32.48,32.34,70.8
306,13-10-2022 17:00,13,10,2022,13-10-2022,33.18,32.21,73.48
307,13-10-2022 18:00,13,10,2022,13-10-2022,173.99,31.83,74.75
308,13-10-2022 19:00,13,10,2022,13-10-2022,157.29,31.44,77.38
309,13-10-2022 20:00,13,10,2022,13-10-2022,120.94,31.3,79.25
310,13-10-2022 21:00,13,10,2022,13-10-2022,90.76,31.36,80.03
311,13-10-2022 22:00,13,10,2022,13-10-2022,313.34,31.27,81.25
312,13-10-2022 23:00,13,10,2022,13-10-2022,220.36,30.79,83.35
313,14-10-2022 0:00,14,10,2022,14-10-2022,86.93,30.26,85.9
314,14-10-2022 1:00,14,10,2022,14-10-2022,96.57,30.06,86.57
315,14-10-2022 2:00,14,10,2022,14-10-2022,51.08,29.87,88.24
316,14-10-2022 3:00,14,10,2022,14-10-2022,33.21,29.74,89.1
317,14-10-2022 4:00,14,10,2022,14-10-2022,33.35,29.43,90.74
318,14-10-2022 5:00,14,10,2022,14-10-2022,65.03,29.53,91.12
319,14-10-2022 6:00,14,10,2022,14-10-2022,149.83,29.64,91.09
320,14-10-2022 7:00,14,10,2022,14-10-2022,77.58,29.38,90.81
321,14-10-2022 8:00,14,10,2022,14-10-2022,37.08,29.35,88.29
322,14-10-2022 9:00,14,10,2022,14-10-2022,45.09,29.26,90.88
323,14-10-2022 10:00,14,10,2022,14-10-2022,32.94,29.61,88.97
324,14-10-2022 11:00,14,10,2022,14-10-2022,37.38,30.21,84.65
325,14-10-2022 12:00,14,10,2022,14-10-2022,42.17,30.89,83.4
326,14-10-2022 13:00,14,10,2022,14-10-2022,34.08,30.72,82.05
327,14-10-2022 14:00,14,10,2022,14-10-2022,28.93,30.89,79.48
328,14-10-2022 15:00,14,10,2022,14-10-2022,29.78,31.15,78.6
329,14-10-2022 16:00,14,10,2022,14-10-2022,29.6,30.86,77.9
330,14-10-2022 17:00,14,10,2022,14-10-2022,44.03,30.61,79.15
331,14-10-2022 18:00,14,10,2022,14-10-2022,80.01,30.61,77.62
332,14-10-2022 19:00,14,10,2022,14-10-2022,209.1,30.35,77.63
333,14-10-2022 20:00,14,10,2022,14-10-2022,250.42,30.09,78.54
334,14-10-2022 21:00,14,10,2022,14-10-2022,195.15,29.92,79.15
335,14-10-2022 22:00,14,10,2022,14-10-2022,115.19,29.53,79.62
336,14-10-2022 23:00,14,10,2022,14-10-2022,91.46,29.67,80.73
337,15-10-2022 0:00,15,10,2022,15-10-2022,94.59,29.63,81.44
338,15-10-2022 1:00,15,10,2022,15-10-2022,132.61,29.23,82.21
339,15-10-2022 2:00,15,10,2022,15-10-2022,194.97,29.11,82.41
340,15-10-2022 3:00,15,10,2022,15-10-2022,192,29.12,82.59
341,15-10-2022 4:00,15,10,2022,15-10-2022,256.24,28.94,83.26
342,15-10-2022 5:00,15,10,2022,15-10-2022,191.99,28.7,84.62
343,15-10-2022 6:00,15,10,2022,15-10-2022,88.7,27.83,86.21
344,15-10-2022 7:00,15,10,2022,15-10-2022,82.07,27.87,84.27
345,15-10-2022 8:00,15,10,2022,15-10-2022,68.68,27.76,84.2
346,15-10-2022 9:00,15,10,2022,15-10-2022,47.35,28.03,83.46
347,15-10-2022 10:00,15,10,2022,15-10-2022,44.15,28.74,81.89
348,15-10-2022 11:00,15,10,2022,15-10-2022,41.56,29.42,78.3
349,15-10-2022 12:00,15,10,2022,15-10-2022,35.9,29.83,74.9
350,15-10-2022 13:00,15,10,2022,15-10-2022,32.16,29.83,75.84
351,15-10-2022 14:00,15,10,2022,15-10-2022,34.17,30.5,75.6
352,15-10-2022 15:00,15,10,2022,15-10-2022,32.27,30.68,75.2
353,15-10-2022 16:00,15,10,2022,15-10-2022,27.8,30.43,76.22
354,15-10-2022 17:00,15,10,2022,15-10-2022,26.86,31.07,73.77
355,15-10-2022 18:00,15,10,2022,15-10-2022,36.43,30.31,76.15
356,15-10-2022 19:00,15,10,2022,15-10-2022,42.75,29.54,78.68
