STT,Time,Ngày,Tháng,Năm,Ngày-tháng-năm,PM2.5,Nhiệt độ,Độ ẩm
1888,18-12-2022 17:00,18,12,2022,18-12-2022,18.91,35.57,98.99
1889,18-12-2022 18:00,18,12,2022,18-12-2022,26.17,34.15,98.99
1890,18-12-2022 19:00,18,12,2022,18-12-2022,24.54,32.97,98.99
1891,18-12-2022 20:00,18,12,2022,18-12-2022,21.7,32.65,98.99
1892,18-12-2022 21:00,18,12,2022,18-12-2022,13.42,32.48,98.99
1893,18-12-2022 22:00,18,12,2022,18-12-2022,7.33,32.2,98.99
1894,18-12-2022 23:00,18,12,2022,18-12-2022,9.57,31.58,98.99
1895,19-12-2022 0:00,19,12,2022,19-12-2022,6.35,31.07,98.99
1896,19-12-2022 1:00,19,12,2022,19-12-2022,6.99,30.72,98.99
1897,19-12-2022 2:00,19,12,2022,19-12-2022,12.53,30.42,98.99
1898,19-12-2022 3:00,19,12,2022,19-12-2022,66.83,30.08,98.99
1899,19-12-2022 4:00,19,12,2022,19-12-2022,8.58,29.73,98.99
1900,19-12-2022 5:00,19,12,2022,19-12-2022,156.13,29.14,98.99
1901,19-12-2022 6:00,19,12,2022,19-12-2022,85.86,28.52,98.99
1902,19-12-2022 7:00,19,12,2022,19-12-2022,157.13,28.58,98.99
1903,19-12-2022 8:00,19,12,2022,19-12-2022,40.87,29.77,98.99
1904,19-12-2022 9:00,19,12,2022,19-12-2022,28.63,31.84,98.99
1905,19-12-2022 10:00,19,12,2022,19-12-2022,22.26,34.26,98.99
1906,19-12-2022 11:00,19,12,2022,19-12-2022,18.78,37.48,97.35
1907,19-12-2022 12:00,19,12,2022,19-12-2022,19.15,40.17,90.53
1908,19-12-2022 13:00,19,12,2022,19-12-2022,17.19,41.57,87.24
1909,19-12-2022 14:00,19,12,2022,19-12-2022,26.92,41.52,86.08
1910,19-12-2022 15:00,19,12,2022,19-12-2022,51.16,41.21,87.47
1911,19-12-2022 16:00,19,12,2022,19-12-2022,127.55,38.83,94.17
1912,19-12-2022 17:00,19,12,2022,19-12-2022,68,37.82,97.76
1913,19-12-2022 18:00,19,12,2022,19-12-2022,49.78,35.94,98.99
1914,19-12-2022 19:00,19,12,2022,19-12-2022,82.67,34.44,98.99
1915,19-12-2022 20:00,19,12,2022,19-12-2022,57.81,33.66,98.99
1916,19-12-2022 21:00,19,12,2022,19-12-2022,41.36,32.84,98.99
1917,19-12-2022 22:00,19,12,2022,19-12-2022,53.92,32.47,98.99
1918,19-12-2022 23:00,19,12,2022,19-12-2022,126.97,31.91,98.99
1919,20-12-2022 0:00,20,12,2022,20-12-2022,206.33,31.42,98.99
1920,20-12-2022 1:00,20,12,2022,20-12-2022,168.88,30.6,98.99
1921,20-12-2022 2:00,20,12,2022,20-12-2022,429.82,30.03,98.99
1922,20-12-2022 3:00,20,12,2022,20-12-2022,195.06,29.59,98.99
1923,20-12-2022 4:00,20,12,2022,20-12-2022,137.6,28.87,98.99
1924,20-12-2022 5:00,20,12,2022,20-12-2022,158.14,28.52,98.99
1925,20-12-2022 6:00,20,12,2022,20-12-2022,284.45,28.28,98.99
1926,20-12-2022 7:00,20,12,2022,20-12-2022,166.59,28.44,98.99
1927,20-12-2022 8:00,20,12,2022,20-12-2022,95.55,29.99,98.99
1928,20-12-2022 9:00,20,12,2022,20-12-2022,78.62,32.62,98.99
1929,20-12-2022 10:00,20,12,2022,20-12-2022,70.4,35.12,98.99
1930,20-12-2022 11:00,20,12,2022,20-12-2022,49.17,37.77,98.99
1931,20-12-2022 12:00,20,12,2022,20-12-2022,35.95,40.35,98.99
1932,20-12-2022 13:00,20,12,2022,20-12-2022,28.24,40.97,98.24
1933,20-12-2022 14:00,20,12,2022,20-12-2022,18.89,41.85,94.36
1934,20-12-2022 15:00,20,12,2022,20-12-2022,18.17,41.25,95.38
1935,20-12-2022 16:00,20,12,2022,20-12-2022,23.24,39.29,98.99
1936,20-12-2022 17:00,20,12,2022,20-12-2022,29.15,37.1,98.99
1937,20-12-2022 18:00,20,12,2022,20-12-2022,57.72,35.52,98.99
1938,20-12-2022 19:00,20,12,2022,20-12-2022,83.86,34.5,98.99
1939,20-12-2022 20:00,20,12,2022,20-12-2022,110.04,33.94,98.99
1940,20-12-2022 21:00,20,12,2022,20-12-2022,101.54,33.42,98.99
1941,20-12-2022 22:00,20,12,2022,20-12-2022,103.35,33.01,98.99
1942,20-12-2022 23:00,20,12,2022,20-12-2022,128.2,33.01,98.99
1943,21-12-2022 0:00,21,12,2022,21-12-2022,193.73,32.64,98.99
1944,21-12-2022 1:00,21,12,2022,21-12-2022,89.61,32,98.99
1945,21-12-2022 2:00,21,12,2022,21-12-2022,76.09,32.04,98.99
1946,21-12-2022 3:00,21,12,2022,21-12-2022,85.6,31.66,98.99
1947,21-12-2022 4:00,21,12,2022,21-12-2022,89.08,31.2,98.99
1948,21-12-2022 5:00,21,12,2022,21-12-2022,100.53,30.49,98.99
1949,21-12-2022 6:00,21,12,2022,21-12-2022,189.88,30.25,98.99
1950,21-12-2022 7:00,21,12,2022,21-12-2022,211.48,30.2,98.99
1951,21-12-2022 8:00,21,12,2022,21-12-2022,172.98,31.14,98.99
1952,21-12-2022 9:00,21,12,2022,21-12-2022,124.83,33.3,98.99
1953,21-12-2022 10:00,21,12,2022,21-12-2022,101.73,35.01,98.99
1954,21-12-2022 11:00,21,12,2022,21-12-2022,83,38.69,98.99
1955,21-12-2022 12:00,21,12,2022,21-12-2022,49.88,41.16,98.99
1956,21-12-2022 13:00,21,12,2022,21-12-2022,30.51,41.3,98.92
1957,21-12-2022 14:00,21,12,2022,21-12-2022,24.78,42.34,95.69
1958,21-12-2022 15:00,21,12,2022,21-12-2022,27.92,42.04,96.73
1959,21-12-2022 16:00,21,12,2022,21-12-2022,32.12,40.18,98.99
1960,21-12-2022 17:00,21,12,2022,21-12-2022,33.02,38.76,98.99
1961,21-12-2022 18:00,21,12,2022,21-12-2022,39.9,37.24,98.99
1962,21-12-2022 19:00,21,12,2022,21-12-2022,45.93,35.42,98.99
1963,21-12-2022 20:00,21,12,2022,21-12-2022,49.25,34.58,98.99
1964,21-12-2022 21:00,21,12,2022,21-12-2022,55.53,34.03,98.99
1965,21-12-2022 22:00,21,12,2022,21-12-2022,56.21,33.66,98.99
1966,21-12-2022 23:00,21,12,2022,21-12-2022,59.13,32.87,98.99
1967,22-12-2022 0:00,22,12,2022,22-12-2022,77.97,32.55,98.99
1968,22-12-2022 1:00,22,12,2022,22-12-2022,70.49,32.14,98.99
1969,22-12-2022 2:00,22,12,2022,22-12-2022,118.56,31.38,98.99
1970,22-12-2022 3:00,22,12,2022,22-12-2022,176.06,31.43,98.99
1971,22-12-2022 13:00,22,12,2022,22-12-2022,25.7,39.65,99
1972,22-12-2022 14:00,22,12,2022,22-12-2022,25.02,41.58,99
1973,22-12-2022 15:00,22,12,2022,22-12-2022,22.19,41.35,98.9
1974,22-12-2022 16:00,22,12,2022,22-12-2022,17.59,39.62,99
1975,22-12-2022 17:00,22,12,2022,22-12-2022,21.99,37.99,99
1976,22-12-2022 18:00,22,12,2022,22-12-2022,31.12,35.92,99
1977,22-12-2022 19:00,22,12,2022,22-12-2022,31.76,34.98,99
1978,22-12-2022 20:00,22,12,2022,22-12-2022,56.68,35.02,99
1979,22-12-2022 21:00,22,12,2022,22-12-2022,54.05,34.07,99
1980,22-12-2022 22:00,22,12,2022,22-12-2022,82.46,33.13,99
1981,22-12-2022 23:00,22,12,2022,22-12-2022,121.95,32.42,99
1982,23-12-2022 0:00,23,12,2022,23-12-2022,137.99,32.12,99
1983,23-12-2022 1:00,23,12,2022,23-12-2022,122.11,31.78,99
1984,23-12-2022 2:00,23,12,2022,23-12-2022,332.95,31.08,99
1985,23-12-2022 3:00,23,12,2022,23-12-2022,303.52,30.38,99
1986,23-12-2022 4:00,23,12,2022,23-12-2022,179.32,29.86,99
1987,23-12-2022 5:00,23,12,2022,23-12-2022,147.92,29.32,99
1988,23-12-2022 6:00,23,12,2022,23-12-2022,300.85,28.83,99
1989,23-12-2022 7:00,23,12,2022,23-12-2022,311.3,28.72,98.99
1990,23-12-2022 8:00,23,12,2022,23-12-2022,113.99,30.21,98.99
1991,23-12-2022 9:00,23,12,2022,23-12-2022,50.48,32.6,99
1992,23-12-2022 10:00,23,12,2022,23-12-2022,77.32,35.63,97.92
1993,23-12-2022 11:00,23,12,2022,23-12-2022,52.57,38.81,89.89
1994,23-12-2022 12:00,23,12,2022,23-12-2022,36.08,39.72,87.21
1995,23-12-2022 13:00,23,12,2022,23-12-2022,24.63,40.97,83.18
1996,23-12-2022 14:00,23,12,2022,23-12-2022,23.9,41.75,79.13
1997,23-12-2022 15:00,23,12,2022,23-12-2022,22.08,40.84,79.85
1998,23-12-2022 16:00,23,12,2022,23-12-2022,65.11,38.8,84.19
1999,23-12-2022 17:00,23,12,2022,23-12-2022,138.47,37.75,82.95
2000,23-12-2022 18:00,23,12,2022,23-12-2022,87.84,34.74,98.06
2001,23-12-2022 19:00,23,12,2022,23-12-2022,131.22,33.03,99
2002,23-12-2022 20:00,23,12,2022,23-12-2022,168.3,32.24,99
2003,23-12-2022 21:00,23,12,2022,23-12-2022,211.32,31.84,98.99
2004,23-12-2022 22:00,23,12,2022,23-12-2022,343.96,31.35,99
2005,23-12-2022 23:00,23,12,2022,23-12-2022,414.32,30.93,99
2006,24-12-2022 0:00,24,12,2022,24-12-2022,241.34,30.33,99
2007,24-12-2022 1:00,24,12,2022,24-12-2022,293.36,29.56,99
2008,24-12-2022 2:00,24,12,2022,24-12-2022,302.44,28.8,99
2009,24-12-2022 3:00,24,12,2022,24-12-2022,160.52,28.06,98.99
2010,24-12-2022 4:00,24,12,2022,24-12-2022,287.05,27.7,99
2011,24-12-2022 5:00,24,12,2022,24-12-2022,261.18,27.4,99
2012,24-12-2022 6:00,24,12,2022,24-12-2022,310.22,27.21,99
2013,24-12-2022 7:00,24,12,2022,24-12-2022,248.99,26.94,99
2014,24-12-2022 8:00,24,12,2022,24-12-2022,162.82,27.93,98.99
2015,24-12-2022 9:00,24,12,2022,24-12-2022,104.42,30,99
2016,24-12-2022 10:00,24,12,2022,24-12-2022,87.59,33.57,98.99
2017,24-12-2022 11:00,24,12,2022,24-12-2022,51.92,35.97,99
2018,24-12-2022 12:00,24,12,2022,24-12-2022,49.19,35.95,99
2019,24-12-2022 13:00,24,12,2022,24-12-2022,92.25,37.96,96.32
2020,24-12-2022 14:00,24,12,2022,24-12-2022,136.14,39.21,90.31
2021,24-12-2022 15:00,24,12,2022,24-12-2022,52.93,39.87,86.95
2022,24-12-2022 16:00,24,12,2022,24-12-2022,36.2,37.11,96.06
2023,24-12-2022 17:00,24,12,2022,24-12-2022,37.64,35.58,98.95
2024,24-12-2022 18:00,24,12,2022,24-12-2022,59.16,33.84,99
2025,24-12-2022 19:00,24,12,2022,24-12-2022,91.18,32.85,99
2026,24-12-2022 20:00,24,12,2022,24-12-2022,158.57,32.24,98.99
2027,24-12-2022 21:00,24,12,2022,24-12-2022,289.02,31.96,98.99
2028,24-12-2022 22:00,24,12,2022,24-12-2022,58.75,32.13,98.99
2029,24-12-2022 23:00,24,12,2022,24-12-2022,23.31,31.61,98.99
2030,25-12-2022 0:00,25,12,2022,25-12-2022,26.23,30.94,99
2031,25-12-2022 1:00,25,12,2022,25-12-2022,29.13,30.48,98.99
2032,25-12-2022 2:00,25,12,2022,25-12-2022,100.83,29.71,98.99
2033,25-12-2022 3:00,25,12,2022,25-12-2022,78.79,28.92,98.99
2034,25-12-2022 4:00,25,12,2022,25-12-2022,124.01,28.04,99
2035,25-12-2022 5:00,25,12,2022,25-12-2022,126.58,27.68,99
2036,25-12-2022 6:00,25,12,2022,25-12-2022,145.71,27.44,99
2037,25-12-2022 7:00,25,12,2022,25-12-2022,129.38,27.49,98.99
2038,25-12-2022 8:00,25,12,2022,25-12-2022,162.53,28.66,99
2039,25-12-2022 9:00,25,12,2022,25-12-2022,69.02,30.62,99
2040,25-12-2022 10:00,25,12,2022,25-12-2022,55.56,33.16,99
2041,25-12-2022 11:00,25,12,2022,25-12-2022,50.21,35.32,98.99
2042,25-12-2022 12:00,25,12,2022,25-12-2022,32.65,38.63,96
2043,25-12-2022 13:00,25,12,2022,25-12-2022,32.69,40.63,89.33
2044,25-12-2022 14:00,25,12,2022,25-12-2022,30.37,39.88,88.13
2045,25-12-2022 15:00,25,12,2022,25-12-2022,26.45,40.26,85.43
2046,25-12-2022 16:00,25,12,2022,25-12-2022,19.25,39.15,85.13
2047,25-12-2022 17:00,25,12,2022,25-12-2022,19.95,36.76,91.22
2048,25-12-2022 18:00,25,12,2022,25-12-2022,31.19,34.39,98.99
2049,25-12-2022 19:00,25,12,2022,25-12-2022,68.73,33.15,98.99
2050,25-12-2022 20:00,25,12,2022,25-12-2022,202.17,32.07,99
2051,25-12-2022 21:00,25,12,2022,25-12-2022,277.09,31.27,99
2052,25-12-2022 22:00,25,12,2022,25-12-2022,240.85,30.75,99
2053,25-12-2022 23:00,25,12,2022,25-12-2022,135.49,30.49,99
2054,26-12-2022 0:00,26,12,2022,26-12-2022,92.23,30.33,99
2055,26-12-2022 1:00,26,12,2022,26-12-2022,71.29,30.53,99
2056,26-12-2022 2:00,26,12,2022,26-12-2022,81.49,29.85,99
2057,26-12-2022 3:00,26,12,2022,26-12-2022,164.22,28.98,99
2058,26-12-2022 4:00,26,12,2022,26-12-2022,239.98,28.36,99
2059,26-12-2022 5:00,26,12,2022,26-12-2022,286.75,27.99,98.99
2060,26-12-2022 6:00,26,12,2022,26-12-2022,237.39,27.47,99
2061,26-12-2022 7:00,26,12,2022,26-12-2022,140.07,27.49,98.99
2062,26-12-2022 8:00,26,12,2022,26-12-2022,124.67,29.39,98.99
2063,26-12-2022 9:00,26,12,2022,26-12-2022,111.86,32.13,99
2064,26-12-2022 10:00,26,12,2022,26-12-2022,104.33,34.91,98.99
2065,26-12-2022 11:00,26,12,2022,26-12-2022,108.52,37.88,98.99
2066,26-12-2022 12:00,26,12,2022,26-12-2022,87.64,40.05,98.35
2067,26-12-2022 13:00,26,12,2022,26-12-2022,68.54,40.63,91.29
2068,26-12-2022 14:00,26,12,2022,26-12-2022,45.06,40.54,88.27
2069,26-12-2022 15:00,26,12,2022,26-12-2022,41.03,40.36,87
2070,26-12-2022 16:00,26,12,2022,26-12-2022,46.75,37.79,93.31
2071,26-12-2022 17:00,26,12,2022,26-12-2022,38.37,36.56,98.99
2072,26-12-2022 18:00,26,12,2022,26-12-2022,58.12,34.98,98.99
2073,26-12-2022 19:00,26,12,2022,26-12-2022,54.53,33.66,99
2074,26-12-2022 20:00,26,12,2022,26-12-2022,111.74,32.88,98.99
2075,26-12-2022 21:00,26,12,2022,26-12-2022,141.42,32.13,98.99
2076,26-12-2022 22:00,26,12,2022,26-12-2022,210.51,31.52,98.99
2077,26-12-2022 23:00,26,12,2022,26-12-2022,292.4,30.98,99
2078,27-12-2022 0:00,27,12,2022,27-12-2022,204.98,30.55,98.99
2079,27-12-2022 1:00,27,12,2022,27-12-2022,474.5,30.33,99
2080,27-12-2022 2:00,27,12,2022,27-12-2022,528.66,29.98,98.99
2081,27-12-2022 3:00,27,12,2022,27-12-2022,413.82,29.81,99
2082,27-12-2022 4:00,27,12,2022,27-12-2022,462.73,29.51,98.99
2083,27-12-2022 5:00,27,12,2022,27-12-2022,588.46,29.21,99
2084,27-12-2022 6:00,27,12,2022,27-12-2022,534.96,28.94,99
2085,27-12-2022 7:00,27,12,2022,27-12-2022,553.14,28.72,98.99
2086,27-12-2022 8:00,27,12,2022,27-12-2022,499.72,29.78,98.99
2087,27-12-2022 9:00,27,12,2022,27-12-2022,243.24,31.96,98.99
2088,27-12-2022 10:00,27,12,2022,27-12-2022,149.27,34.31,99
2089,27-12-2022 11:00,27,12,2022,27-12-2022,101.07,36.56,99
2090,27-12-2022 12:00,27,12,2022,27-12-2022,70.24,37.64,99
2091,27-12-2022 13:00,27,12,2022,27-12-2022,46.28,39.72,99
2092,27-12-2022 14:00,27,12,2022,27-12-2022,43.85,39.5,98.99
2093,27-12-2022 15:00,27,12,2022,27-12-2022,40.27,38.27,98.99
2094,27-12-2022 16:00,27,12,2022,27-12-2022,41.96,37.54,98.99
2095,27-12-2022 17:00,27,12,2022,27-12-2022,44.46,36.38,99
2096,27-12-2022 18:00,27,12,2022,27-12-2022,68.09,34.86,99
2097,27-12-2022 19:00,27,12,2022,27-12-2022,117.4,33.28,98.99
2098,27-12-2022 20:00,27,12,2022,27-12-2022,181.46,32.8,98.99
2099,27-12-2022 21:00,27,12,2022,27-12-2022,146.73,32.01,98.99
2100,27-12-2022 22:00,27,12,2022,27-12-2022,223.98,31.38,99
2101,27-12-2022 23:00,27,12,2022,27-12-2022,285.66,30.91,99
2102,28-12-2022 0:00,28,12,2022,28-12-2022,348.13,30.62,98.99
2103,28-12-2022 1:00,28,12,2022,28-12-2022,281.72,30.23,98.99
2104,28-12-2022 2:00,28,12,2022,28-12-2022,557.63,29.73,98.99
2105,28-12-2022 3:00,28,12,2022,28-12-2022,442.18,29.39,99
2106,28-12-2022 4:00,28,12,2022,28-12-2022,405.12,29.07,99
2107,28-12-2022 5:00,28,12,2022,28-12-2022,560.21,28.6,99
2108,28-12-2022 6:00,28,12,2022,28-12-2022,574.99,28,99
2109,28-12-2022 7:00,28,12,2022,28-12-2022,525.11,27.97,99
2110,28-12-2022 8:00,28,12,2022,28-12-2022,536.55,29.61,98.99
2111,28-12-2022 9:00,28,12,2022,28-12-2022,237.61,32.07,98.99
2112,28-12-2022 10:00,28,12,2022,28-12-2022,139.12,34.77,98.99
2113,28-12-2022 11:00,28,12,2022,28-12-2022,96.28,38,99
2114,28-12-2022 12:00,28,12,2022,28-12-2022,58.45,40.24,95.14
2115,28-12-2022 13:00,28,12,2022,28-12-2022,39.09,42.12,86.57
2116,28-12-2022 14:00,28,12,2022,28-12-2022,34.4,42.6,81.69
2117,28-12-2022 15:00,28,12,2022,28-12-2022,33.77,41.74,82.89
2118,28-12-2022 16:00,28,12,2022,28-12-2022,37.12,39.27,90.96
2119,28-12-2022 17:00,28,12,2022,28-12-2022,42.77,37.3,98.94
2120,28-12-2022 18:00,28,12,2022,28-12-2022,51.47,35.51,99
2121,28-12-2022 19:00,28,12,2022,28-12-2022,74.72,34.15,99
2122,28-12-2022 20:00,28,12,2022,28-12-2022,142.2,33.26,98.99
2123,28-12-2022 21:00,28,12,2022,28-12-2022,103.46,32.97,98.99
2124,28-12-2022 22:00,28,12,2022,28-12-2022,118.4,32.21,98.99
2125,28-12-2022 23:00,28,12,2022,28-12-2022,137.17,31.52,99
2126,29-12-2022 0:00,29,12,2022,29-12-2022,146.54,31.21,98.99
2127,29-12-2022 1:00,29,12,2022,29-12-2022,163.42,30.89,99
2128,29-12-2022 2:00,29,12,2022,29-12-2022,285.61,30.65,99
2129,29-12-2022 3:00,29,12,2022,29-12-2022,286.43,30.8,98.99
2130,29-12-2022 4:00,29,12,2022,29-12-2022,180.01,30.34,99
2131,29-12-2022 5:00,29,12,2022,29-12-2022,245.5,30.1,98.99
2132,29-12-2022 6:00,29,12,2022,29-12-2022,170.61,30,99
2133,29-12-2022 7:00,29,12,2022,29-12-2022,268.88,30.13,98.99
2134,29-12-2022 8:00,29,12,2022,29-12-2022,290.66,31.84,98.99
2135,29-12-2022 9:00,29,12,2022,29-12-2022,137.74,33.41,98.99
2136,29-12-2022 10:00,29,12,2022,29-12-2022,67.05,35.17,99
2137,29-12-2022 11:00,29,12,2022,29-12-2022,151.02,37.71,98.99
2138,29-12-2022 12:00,29,12,2022,29-12-2022,114.27,40.32,98.99
2139,29-12-2022 13:00,29,12,2022,29-12-2022,64.06,41.44,98.86
2140,29-12-2022 14:00,29,12,2022,29-12-2022,38.92,42.6,93.52
2141,29-12-2022 15:00,29,12,2022,29-12-2022,27.93,42.37,89.98
2142,29-12-2022 16:00,29,12,2022,29-12-2022,29.05,39.88,95.48
2143,29-12-2022 17:00,29,12,2022,29-12-2022,30.95,37.87,98.99
2144,29-12-2022 18:00,29,12,2022,29-12-2022,65.74,36.72,98.99
2145,29-12-2022 19:00,29,12,2022,29-12-2022,117.99,35.5,98.99
2146,29-12-2022 20:00,29,12,2022,29-12-2022,205.47,34.36,99
2147,29-12-2022 21:00,29,12,2022,29-12-2022,132.75,33.64,98.99
2148,29-12-2022 22:00,29,12,2022,29-12-2022,172.51,33.32,99
2149,29-12-2022 23:00,29,12,2022,29-12-2022,155.73,32.76,99
2150,30-12-2022 0:00,30,12,2022,30-12-2022,121.15,32.68,99
2151,30-12-2022 1:00,30,12,2022,30-12-2022,69.38,32.98,99
2152,30-12-2022 2:00,30,12,2022,30-12-2022,62.22,33.28,98.99
2153,30-12-2022 3:00,30,12,2022,30-12-2022,107.62,32.41,99
2154,30-12-2022 4:00,30,12,2022,30-12-2022,80.53,32.06,98.99
2155,30-12-2022 5:00,30,12,2022,30-12-2022,99.79,31.95,99
2156,30-12-2022 6:00,30,12,2022,30-12-2022,107.56,32.38,98.99
2157,30-12-2022 7:00,30,12,2022,30-12-2022,102.23,32.62,99
2158,30-12-2022 8:00,30,12,2022,30-12-2022,201.05,32.45,99
2159,30-12-2022 9:00,30,12,2022,30-12-2022,156.18,33.28,98.99
2160,30-12-2022 10:00,30,12,2022,30-12-2022,97.67,34.32,98.99
2161,30-12-2022 11:00,30,12,2022,30-12-2022,93.51,35.81,98.99
2162,30-12-2022 12:00,30,12,2022,30-12-2022,75.71,38.15,98.99
2163,30-12-2022 13:00,30,12,2022,30-12-2022,64.19,39.45,98.99
2164,30-12-2022 14:00,30,12,2022,30-12-2022,62.88,39.78,98.99
2165,30-12-2022 15:00,30,12,2022,30-12-2022,42.74,39.98,99
2166,30-12-2022 16:00,30,12,2022,30-12-2022,33.9,39.31,98.99
2167,30-12-2022 17:00,30,12,2022,30-12-2022,37.72,37.3,98.99
2168,30-12-2022 18:00,30,12,2022,30-12-2022,48.01,35.4,99
2169,30-12-2022 19:00,30,12,2022,30-12-2022,133.84,34.16,99
2170,30-12-2022 20:00,30,12,2022,30-12-2022,148.33,33.73,98.99
2171,30-12-2022 21:00,30,12,2022,30-12-2022,216.55,33.6,98.99
2172,30-12-2022 22:00,30,12,2022,30-12-2022,167,33.51,98.99
2173,30-12-2022 23:00,30,12,2022,30-12-2022,99.47,33.21,98.99
2174,31-12-2022 0:00,31,12,2022,31-12-2022,44.29,32.76,98.99
2175,31-12-2022 1:00,31,12,2022,31-12-2022,111.39,32.12,98.99
2176,31-12-2022 2:00,31,12,2022,31-12-2022,153.17,31.13,99
2177,31-12-2022 3:00,31,12,2022,31-12-2022,127.39,30.44,98.99
2178,31-12-2022 4:00,31,12,2022,31-12-2022,125.12,30.5,99
2179,31-12-2022 5:00,31,12,2022,31-12-2022,85.81,30.3,99
2180,31-12-2022 6:00,31,12,2022,31-12-2022,54.84,30.3,99
2181,31-12-2022 7:00,31,12,2022,31-12-2022,55.72,30.44,98.99
2182,31-12-2022 8:00,31,12,2022,31-12-2022,56.87,31.46,99
2183,31-12-2022 9:00,31,12,2022,31-12-2022,49.63,32.77,99
2184,31-12-2022 10:00,31,12,2022,31-12-2022,47.52,34.04,99
2185,31-12-2022 11:00,31,12,2022,31-12-2022,43.98,36.22,98.99
2186,31-12-2022 12:00,31,12,2022,31-12-2022,46.3,38.9,98.93
2187,31-12-2022 13:00,31,12,2022,31-12-2022,39.31,38.36,98.99
2188,31-12-2022 14:00,31,12,2022,31-12-2022,31.34,38.27,99
2189,31-12-2022 15:00,31,12,2022,31-12-2022,38.41,38.15,98.99
2190,31-12-2022 16:00,31,12,2022,31-12-2022,41.53,36.95,99
2191,31-12-2022 17:00,31,12,2022,31-12-2022,43.31,35.65,99
2192,31-12-2022 18:00,31,12,2022,31-12-2022,53.15,34.2,98.99
2193,31-12-2022 19:00,31,12,2022,31-12-2022,78.04,33.19,99
2194,31-12-2022 20:00,31,12,2022,31-12-2022,106.71,32.65,98.99
2195,31-12-2022 21:00,31,12,2022,31-12-2022,169.54,32.51,98.99
2196,31-12-2022 22:00,31,12,2022,31-12-2022,147.01,32.66,99
2197,31-12-2022 23:00,31,12,2022,31-12-2022,85.61,32.03,99
