STT,Time,Ngày,Tháng,Năm,Ngày-tháng-năm,PM2.5,Nhiệt độ,Độ ẩm
685,29-10-2022 12:00,29,10,2022,29-10-2022,32.63,29.98,84.17
686,29-10-2022 13:00,29,10,2022,29-10-2022,23.51,30.56,84.39
687,29-10-2022 14:00,29,10,2022,29-10-2022,16.07,31.41,82.45
688,29-10-2022 15:00,29,10,2022,29-10-2022,18.37,31.48,81.98
689,29-10-2022 16:00,29,10,2022,29-10-2022,26.88,30.94,89.64
690,29-10-2022 17:00,29,10,2022,29-10-2022,41.87,30.62,95.87
691,29-10-2022 18:00,29,10,2022,29-10-2022,27.28,30.03,94.4
692,29-10-2022 19:00,29,10,2022,29-10-2022,30.21,30.06,94.34
693,29-10-2022 20:00,29,10,2022,29-10-2022,22.33,30,94.04
694,29-10-2022 21:00,29,10,2022,29-10-2022,30.31,30.01,94.42
695,29-10-2022 22:00,29,10,2022,29-10-2022,47.74,29.94,94.87
696,29-10-2022 23:00,29,10,2022,29-10-2022,90.57,29.86,95.04
697,30-10-2022 0:00,30,10,2022,30-10-2022,174.62,29.71,94.25
698,30-10-2022 1:00,30,10,2022,30-10-2022,181.14,29.57,93.2
699,30-10-2022 2:00,30,10,2022,30-10-2022,164.92,29.35,92.5
700,30-10-2022 3:00,30,10,2022,30-10-2022,211.27,29.4,91.43
701,30-10-2022 4:00,30,10,2022,30-10-2022,78.88,29.34,90.18
702,30-10-2022 5:00,30,10,2022,30-10-2022,73.99,28.98,90.66
703,30-10-2022 6:00,30,10,2022,30-10-2022,69.2,28.81,90.36
704,30-10-2022 7:00,30,10,2022,30-10-2022,50.27,28.63,90.58
705,30-10-2022 8:00,30,10,2022,30-10-2022,26.27,28.56,90.18
706,30-10-2022 9:00,30,10,2022,30-10-2022,16.49,28.95,87.7
707,30-10-2022 10:00,30,10,2022,30-10-2022,18.36,29.44,85
708,30-10-2022 11:00,30,10,2022,30-10-2022,14.02,30.12,82.83
709,30-10-2022 12:00,30,10,2022,30-10-2022,12.46,30.7,81.31
710,30-10-2022 13:00,30,10,2022,30-10-2022,13.32,30.75,81.27
711,30-10-2022 14:00,30,10,2022,30-10-2022,13.16,30.95,80.7
712,30-10-2022 15:00,30,10,2022,30-10-2022,14.98,31.3,80.47
713,30-10-2022 16:00,30,10,2022,30-10-2022,15.56,31.69,79.63
714,30-10-2022 17:00,30,10,2022,30-10-2022,20.91,32.01,80.06
715,30-10-2022 18:00,30,10,2022,30-10-2022,29.26,31.32,84.88
716,30-10-2022 19:00,30,10,2022,30-10-2022,32.14,30.9,87.46
717,30-10-2022 20:00,30,10,2022,30-10-2022,51.68,30.73,87.17
718,30-10-2022 21:00,30,10,2022,30-10-2022,62.15,30.65,85.38
719,30-10-2022 22:00,30,10,2022,30-10-2022,51.33,30.31,85.72
720,30-10-2022 23:00,30,10,2022,30-10-2022,65.13,30.42,85.81
721,31-10-2022 0:00,31,10,2022,31-10-2022,69.97,29.78,87.68
722,31-10-2022 1:00,31,10,2022,31-10-2022,65.11,29.9,86.77
723,31-10-2022 2:00,31,10,2022,31-10-2022,45.82,29.74,86.31
724,31-10-2022 3:00,31,10,2022,31-10-2022,34.54,29.56,86.23
725,31-10-2022 4:00,31,10,2022,31-10-2022,34.17,29.39,86.5
726,31-10-2022 5:00,31,10,2022,31-10-2022,49.95,29.07,87.32
727,31-10-2022 6:00,31,10,2022,31-10-2022,43.47,28.81,87.88
728,31-10-2022 7:00,31,10,2022,31-10-2022,48.6,28.43,89.51
729,31-10-2022 8:00,31,10,2022,31-10-2022,46.01,28.32,91
730,31-10-2022 9:00,31,10,2022,31-10-2022,36.68,29.13,87.58
731,31-10-2022 10:00,31,10,2022,31-10-2022,27.22,29.95,84.72
732,31-10-2022 11:00,31,10,2022,31-10-2022,24.11,30.81,81.48
733,31-10-2022 12:00,31,10,2022,31-10-2022,25.17,31.24,78.37
734,31-10-2022 13:00,31,10,2022,31-10-2022,26.69,31.47,78.28
735,31-10-2022 14:00,31,10,2022,31-10-2022,26.97,31.97,78.12
736,31-10-2022 15:00,31,10,2022,31-10-2022,24.86,32.49,77.08
737,31-10-2022 16:00,31,10,2022,31-10-2022,26.5,32.53,81.15
738,31-10-2022 17:00,31,10,2022,31-10-2022,26.23,32.61,82.32
739,31-10-2022 18:00,31,10,2022,31-10-2022,36.83,32.19,83.75
740,31-10-2022 19:00,31,10,2022,31-10-2022,54.09,31.69,84.43
741,31-10-2022 20:00,31,10,2022,31-10-2022,55.12,31.45,85.28
742,31-10-2022 21:00,31,10,2022,31-10-2022,82.02,31.51,85.6
743,31-10-2022 22:00,31,10,2022,31-10-2022,113.24,31.43,85.72
744,31-10-2022 23:00,31,10,2022,31-10-2022,79.88,31.16,85.42
745,01-11-2022 0:00,01,11,2022,01-11-2022,69.67,30.73,88.19
746,01-11-2022 1:00,01,11,2022,01-11-2022,74.79,30.87,88.3
747,01-11-2022 2:00,01,11,2022,01-11-2022,71.23,30.8,88.62
748,01-11-2022 3:00,01,11,2022,01-11-2022,54.92,30.19,89.38
749,01-11-2022 4:00,01,11,2022,01-11-2022,53.82,30.04,88.78
750,01-11-2022 5:00,01,11,2022,01-11-2022,58.09,29.66,88.88
751,01-11-2022 6:00,01,11,2022,01-11-2022,74.61,29.86,88.3
752,01-11-2022 7:00,01,11,2022,01-11-2022,103.46,29.67,88.88
753,01-11-2022 8:00,01,11,2022,01-11-2022,90.11,28.36,94.16
754,01-11-2022 9:00,01,11,2022,01-11-2022,57.77,29.26,90.05
755,01-11-2022 10:00,01,11,2022,01-11-2022,55.44,29.64,88.54
756,01-11-2022 11:00,01,11,2022,01-11-2022,38.68,30.5,84.32
757,01-11-2022 12:00,01,11,2022,01-11-2022,45.47,31.03,81.73
758,01-11-2022 13:00,01,11,2022,01-11-2022,47.66,31.3,81.66
759,01-11-2022 14:00,01,11,2022,01-11-2022,46.35,31.58,81.26
760,01-11-2022 15:00,01,11,2022,01-11-2022,38.32,31.95,80.43
761,01-11-2022 16:00,01,11,2022,01-11-2022,40.11,31.92,81.72
762,01-11-2022 17:00,01,11,2022,01-11-2022,32.95,31.49,82.91
763,01-11-2022 18:00,01,11,2022,01-11-2022,34.08,31.41,81.28
764,01-11-2022 19:00,01,11,2022,01-11-2022,79.06,31.31,85.62
765,01-11-2022 20:00,01,11,2022,01-11-2022,48.04,30.89,88.62
766,01-11-2022 21:00,01,11,2022,01-11-2022,62.3,30.94,89.8
767,01-11-2022 22:00,01,11,2022,01-11-2022,65.48,30.98,89.9
768,01-11-2022 23:00,01,11,2022,01-11-2022,50.34,30.73,90.17
769,02-11-2022 0:00,02,11,2022,02-11-2022,46.01,30.71,89.86
770,02-11-2022 1:00,02,11,2022,02-11-2022,69.39,30.32,90.54
771,02-11-2022 2:00,02,11,2022,02-11-2022,68.93,30.28,91.08
772,02-11-2022 3:00,02,11,2022,02-11-2022,62.57,30.2,91.45
773,02-11-2022 4:00,02,11,2022,02-11-2022,48.48,30,91.33
774,02-11-2022 5:00,02,11,2022,02-11-2022,49.71,29.75,91.62
775,02-11-2022 6:00,02,11,2022,02-11-2022,64.63,29.7,92.13
776,02-11-2022 7:00,02,11,2022,02-11-2022,55.14,29.49,92.79
777,02-11-2022 8:00,02,11,2022,02-11-2022,87.73,28.49,97.23
778,02-11-2022 9:00,02,11,2022,02-11-2022,56.85,29.41,93.09
779,02-11-2022 10:00,02,11,2022,02-11-2022,49.16,29.6,92.52
780,02-11-2022 11:00,02,11,2022,02-11-2022,66.62,29.55,90.98
781,02-11-2022 12:00,02,11,2022,02-11-2022,63.32,30.35,87.78
782,02-11-2022 13:00,02,11,2022,02-11-2022,84.09,30.88,85.55
783,02-11-2022 14:00,02,11,2022,02-11-2022,80.36,31.14,85.33
784,02-11-2022 15:00,02,11,2022,02-11-2022,60.48,31.55,81.97
785,02-11-2022 16:00,02,11,2022,02-11-2022,52.65,32.01,80.97
786,02-11-2022 17:00,02,11,2022,02-11-2022,39.1,31.41,88.8
787,02-11-2022 18:00,02,11,2022,02-11-2022,37.71,30.56,89.28
788,02-11-2022 19:00,02,11,2022,02-11-2022,42.09,30.29,89.7
789,02-11-2022 20:00,02,11,2022,02-11-2022,36.2,30.06,90.77
790,02-11-2022 21:00,02,11,2022,02-11-2022,43.15,29.86,90.66
791,02-11-2022 22:00,02,11,2022,02-11-2022,54.16,29.64,90.95
792,02-11-2022 23:00,02,11,2022,02-11-2022,43.28,29.49,91.24
793,03-11-2022 0:00,03,11,2022,03-11-2022,42.32,29.58,91.2
794,03-11-2022 1:00,03,11,2022,03-11-2022,47.19,29.69,91.18
795,03-11-2022 2:00,03,11,2022,03-11-2022,44.63,29.58,91.64
796,03-11-2022 3:00,03,11,2022,03-11-2022,38.11,29.41,92.39
797,03-11-2022 4:00,03,11,2022,03-11-2022,30.6,29.24,91.41
798,03-11-2022 5:00,03,11,2022,03-11-2022,31.25,28.85,90.51
799,03-11-2022 6:00,03,11,2022,03-11-2022,32.62,28.75,89.59
800,03-11-2022 7:00,03,11,2022,03-11-2022,38.91,28.81,88.91
801,03-11-2022 8:00,03,11,2022,03-11-2022,77.6,28.65,90.9
802,03-11-2022 9:00,03,11,2022,03-11-2022,41.73,28.8,90.35
803,03-11-2022 10:00,03,11,2022,03-11-2022,41.24,28.45,97.63
804,03-11-2022 11:00,03,11,2022,03-11-2022,58.39,28.48,95.3
805,03-11-2022 12:00,03,11,2022,03-11-2022,80.84,29.21,92.44
806,03-11-2022 13:00,03,11,2022,03-11-2022,66.85,29.23,92.8
807,03-11-2022 14:00,03,11,2022,03-11-2022,51.6,29.3,93.1
808,03-11-2022 15:00,03,11,2022,03-11-2022,40.2,28.74,96.06
809,03-11-2022 16:00,03,11,2022,03-11-2022,39.52,28.91,95.61
810,03-11-2022 17:00,03,11,2022,03-11-2022,54.44,29.18,94.85
811,03-11-2022 18:00,03,11,2022,03-11-2022,77.13,28.9,95.92
812,03-11-2022 19:00,03,11,2022,03-11-2022,138.09,28.62,96.52
813,03-11-2022 20:00,03,11,2022,03-11-2022,92.36,28.37,97.57
814,03-11-2022 21:00,03,11,2022,03-11-2022,72.15,28.2,98.38
815,03-11-2022 22:00,03,11,2022,03-11-2022,94.38,28.42,97.03
816,03-11-2022 23:00,03,11,2022,03-11-2022,117.93,28.3,97.52
817,04-11-2022 0:00,04,11,2022,04-11-2022,163.99,27.95,98.38
818,04-11-2022 1:00,04,11,2022,04-11-2022,61.17,27.88,97.14
819,04-11-2022 2:00,04,11,2022,04-11-2022,85.4,28.06,96.77
820,04-11-2022 3:00,04,11,2022,04-11-2022,81.91,27.76,97.49
821,04-11-2022 4:00,04,11,2022,04-11-2022,88.02,27.75,96.9
822,04-11-2022 5:00,04,11,2022,04-11-2022,75.87,27.68,97.12
823,04-11-2022 6:00,04,11,2022,04-11-2022,84.47,27.74,97.19
824,04-11-2022 7:00,04,11,2022,04-11-2022,110.7,27.61,98.08
825,04-11-2022 8:00,04,11,2022,04-11-2022,114.14,27.77,99.31
826,04-11-2022 9:00,04,11,2022,04-11-2022,84.13,28.7,96.99
827,04-11-2022 10:00,04,11,2022,04-11-2022,96.89,28.83,97.57
828,04-11-2022 11:00,04,11,2022,04-11-2022,93.85,29.16,97.22
829,04-11-2022 12:00,04,11,2022,04-11-2022,71.82,29.83,91.26
830,04-11-2022 13:00,04,11,2022,04-11-2022,95.54,29.33,94.49
831,04-11-2022 14:00,04,11,2022,04-11-2022,71.48,29.4,95.63
832,04-11-2022 15:00,04,11,2022,04-11-2022,49.37,29.74,94.42
833,04-11-2022 16:00,04,11,2022,04-11-2022,15.3,28.33,96.37
834,04-11-2022 17:00,04,11,2022,04-11-2022,19.78,28.14,97.74
835,04-11-2022 18:00,04,11,2022,04-11-2022,25.39,28.48,97.23
836,04-11-2022 19:00,04,11,2022,04-11-2022,137.56,28.81,96.91
837,04-11-2022 20:00,04,11,2022,04-11-2022,117.4,28.56,97.37
838,04-11-2022 21:00,04,11,2022,04-11-2022,27.06,28.38,95.2
839,04-11-2022 22:00,04,11,2022,04-11-2022,23.65,28.32,94.71
840,04-11-2022 23:00,04,11,2022,04-11-2022,19.42,28.19,94.61
841,05-11-2022 0:00,05,11,2022,05-11-2022,21.25,28.14,94.56
842,05-11-2022 1:00,05,11,2022,05-11-2022,24.27,28.04,94.81
843,05-11-2022 2:00,05,11,2022,05-11-2022,27.25,27.87,94.98
844,05-11-2022 3:00,05,11,2022,05-11-2022,26.11,27.8,94.98
845,05-11-2022 4:00,05,11,2022,05-11-2022,132.69,27.79,95.54
846,05-11-2022 5:00,05,11,2022,05-11-2022,237.37,27.54,98
847,05-11-2022 6:00,05,11,2022,05-11-2022,180.75,27.51,98.43
848,05-11-2022 7:00,05,11,2022,05-11-2022,142.91,27.43,99.05
849,05-11-2022 8:00,05,11,2022,05-11-2022,158.69,27.5,99.97
850,05-11-2022 9:00,05,11,2022,05-11-2022,102.76,28.59,96.48
851,05-11-2022 10:00,05,11,2022,05-11-2022,63.18,29.43,92.29
852,05-11-2022 11:00,05,11,2022,05-11-2022,44.89,30.25,85.79
853,05-11-2022 12:00,05,11,2022,05-11-2022,39.51,31.06,82.97
854,05-11-2022 13:00,05,11,2022,05-11-2022,36.81,31.1,83.4
855,05-11-2022 14:00,05,11,2022,05-11-2022,35.61,31.58,85.8
856,05-11-2022 15:00,05,11,2022,05-11-2022,30.96,32.09,84.46
857,05-11-2022 16:00,05,11,2022,05-11-2022,21.28,31.92,82.85
858,05-11-2022 17:00,05,11,2022,05-11-2022,17.82,31.75,83.24
859,05-11-2022 18:00,05,11,2022,05-11-2022,22.81,31.43,81.02
860,05-11-2022 19:00,05,11,2022,05-11-2022,26.41,30.97,82.27
861,05-11-2022 20:00,05,11,2022,05-11-2022,32.73,30.66,84.1
862,05-11-2022 21:00,05,11,2022,05-11-2022,82.07,30.42,87.64
863,05-11-2022 22:00,05,11,2022,05-11-2022,66.15,30.07,89.88
864,05-11-2022 23:00,05,11,2022,05-11-2022,73.57,29.99,90.64
865,06-11-2022 0:00,06,11,2022,06-11-2022,38.43,29.64,91.98
866,06-11-2022 1:00,06,11,2022,06-11-2022,34.34,29.56,92.54
867,06-11-2022 2:00,06,11,2022,06-11-2022,39.34,29.64,92.2
868,06-11-2022 3:00,06,11,2022,06-11-2022,33.61,29.61,92.23
869,06-11-2022 4:00,06,11,2022,06-11-2022,59.84,29.44,92.51
870,06-11-2022 5:00,06,11,2022,06-11-2022,114.75,29.26,93.59
871,06-11-2022 6:00,06,11,2022,06-11-2022,86.52,29.07,94.55
872,06-11-2022 7:00,06,11,2022,06-11-2022,81.94,28.9,94.94
873,06-11-2022 8:00,06,11,2022,06-11-2022,60.27,29.04,94.05
874,06-11-2022 9:00,06,11,2022,06-11-2022,51.85,29.18,92.58
875,06-11-2022 10:00,06,11,2022,06-11-2022,30.82,29.71,89.37
876,06-11-2022 11:00,06,11,2022,06-11-2022,31.06,30.13,88.5
877,06-11-2022 12:00,06,11,2022,06-11-2022,26.26,30.74,86.6
878,06-11-2022 13:00,06,11,2022,06-11-2022,24.02,31.34,84.48
879,06-11-2022 14:00,06,11,2022,06-11-2022,23.09,31.74,82.38
880,06-11-2022 15:00,06,11,2022,06-11-2022,22.9,32,81.44
881,06-11-2022 16:00,06,11,2022,06-11-2022,26.34,30.3,89.91
882,06-11-2022 17:00,06,11,2022,06-11-2022,38.06,29.54,95.4
883,06-11-2022 18:00,06,11,2022,06-11-2022,31.44,29.49,95.11
884,06-11-2022 19:00,06,11,2022,06-11-2022,34.91,29.5,95.02
885,06-11-2022 20:00,06,11,2022,06-11-2022,24.03,29.46,94.17
886,06-11-2022 21:00,06,11,2022,06-11-2022,25.95,28.9,95.82
887,06-11-2022 22:00,06,11,2022,06-11-2022,37.45,29.14,94.84
888,06-11-2022 23:00,06,11,2022,06-11-2022,35.35,29.22,94.77
889,07-11-2022 0:00,07,11,2022,07-11-2022,35.81,29.14,95.12
890,07-11-2022 1:00,07,11,2022,07-11-2022,44.99,28.93,95.73
891,07-11-2022 2:00,07,11,2022,07-11-2022,35.38,28.88,95.8
892,07-11-2022 3:00,07,11,2022,07-11-2022,36.84,28.75,96.19
893,07-11-2022 4:00,07,11,2022,07-11-2022,48.77,28.57,96.46
894,07-11-2022 5:00,07,11,2022,07-11-2022,112.92,28.43,97.23
895,07-11-2022 6:00,07,11,2022,07-11-2022,242.59,28.36,97.58
896,07-11-2022 7:00,07,11,2022,07-11-2022,180.29,28.27,98.62
897,07-11-2022 8:00,07,11,2022,07-11-2022,123.24,28.12,
898,07-11-2022 9:00,07,11,2022,07-11-2022,42.73,28.75,98.88
899,07-11-2022 10:00,07,11,2022,07-11-2022,35.67,29.42,97.53
900,07-11-2022 11:00,07,11,2022,07-11-2022,30.95,29.78,94.93
901,07-11-2022 12:00,07,11,2022,07-11-2022,33.32,30.44,91.75
902,07-11-2022 13:00,07,11,2022,07-11-2022,21.96,30.89,90.22
903,07-11-2022 14:00,07,11,2022,07-11-2022,32.53,30.26,95.14
904,07-11-2022 15:00,07,11,2022,07-11-2022,47.71,29.89,97.46
905,07-11-2022 16:00,07,11,2022,07-11-2022,61.46,29.72,97.89
906,07-11-2022 17:00,07,11,2022,07-11-2022,29.3,29.87,95.68
907,07-11-2022 18:00,07,11,2022,07-11-2022,41.74,29.71,95.66
908,07-11-2022 19:00,07,11,2022,07-11-2022,74.1,29.71,96.43
909,07-11-2022 20:00,07,11,2022,07-11-2022,96.55,29.6,97.27
910,07-11-2022 21:00,07,11,2022,07-11-2022,107.44,29.53,97.79
911,07-11-2022 22:00,07,11,2022,07-11-2022,65.3,29.46,97.44
912,07-11-2022 23:00,07,11,2022,07-11-2022,53.04,29.36,98.17
913,08-11-2022 0:00,08,11,2022,08-11-2022,48.48,29.32,97.97
914,08-11-2022 1:00,08,11,2022,08-11-2022,53.15,29.34,97.95
915,08-11-2022 2:00,08,11,2022,08-11-2022,66.45,29.27,98.2
916,08-11-2022 3:00,08,11,2022,08-11-2022,111.64,28.99,99.11
917,08-11-2022 4:00,08,11,2022,08-11-2022,73.77,28.83,99.34
918,08-11-2022 5:00,08,11,2022,08-11-2022,129.5,28.91,98.78
919,08-11-2022 6:00,08,11,2022,08-11-2022,222.1,28.79,99.43
920,08-11-2022 7:00,08,11,2022,08-11-2022,325.44,28.47,99.94
921,08-11-2022 8:00,08,11,2022,08-11-2022,140.55,28.43,
922,08-11-2022 9:00,08,11,2022,08-11-2022,114.17,28.68,99.23
923,08-11-2022 10:00,08,11,2022,08-11-2022,73.29,29.42,97.28
924,08-11-2022 11:00,08,11,2022,08-11-2022,53.38,29.85,92.91
925,08-11-2022 12:00,08,11,2022,08-11-2022,45.52,30.53,89.13
926,08-11-2022 13:00,08,11,2022,08-11-2022,35.27,30.75,85.93
927,08-11-2022 14:00,08,11,2022,08-11-2022,36.01,31.26,85.54
928,08-11-2022 15:00,08,11,2022,08-11-2022,31.35,31.91,83.67
929,08-11-2022 16:00,08,11,2022,08-11-2022,30.97,31.95,86.01
930,08-11-2022 17:00,08,11,2022,08-11-2022,35.35,31.93,84.74
931,08-11-2022 18:00,08,11,2022,08-11-2022,51.29,31.48,85.69
932,08-11-2022 19:00,08,11,2022,08-11-2022,89.52,31.08,90.65
933,08-11-2022 20:00,08,11,2022,08-11-2022,69.68,30.73,93.86
934,08-11-2022 21:00,08,11,2022,08-11-2022,45.37,30.55,94.87
935,08-11-2022 22:00,08,11,2022,08-11-2022,39.44,30.57,94.23
936,08-11-2022 23:00,08,11,2022,08-11-2022,51.85,30.64,93.88
937,09-11-2022 0:00,09,11,2022,09-11-2022,51.59,30.61,93.65
938,09-11-2022 1:00,09,11,2022,09-11-2022,52.11,30.51,93.57
939,09-11-2022 2:00,09,11,2022,09-11-2022,75.99,30.14,95.15
940,09-11-2022 3:00,09,11,2022,09-11-2022,53.85,30.17,95.04
941,09-11-2022 4:00,09,11,2022,09-11-2022,61.01,30.07,94.97
942,09-11-2022 5:00,09,11,2022,09-11-2022,81.58,30,95.08
943,09-11-2022 6:00,09,11,2022,09-11-2022,147.98,29.77,95.89
944,09-11-2022 7:00,09,11,2022,09-11-2022,190.22,29.71,96.5
945,09-11-2022 8:00,09,11,2022,09-11-2022,172.09,29.3,99.46
946,09-11-2022 9:00,09,11,2022,09-11-2022,92.54,30,96.47
947,09-11-2022 10:00,09,11,2022,09-11-2022,69.44,30.36,95.38
948,09-11-2022 11:00,09,11,2022,09-11-2022,76.75,30.78,91.27
949,09-11-2022 12:00,09,11,2022,09-11-2022,100.04,31.34,89.59
950,09-11-2022 13:00,09,11,2022,09-11-2022,94.79,31.53,89.16
951,09-11-2022 14:00,09,11,2022,09-11-2022,63.42,32.07,86.5
952,09-11-2022 15:00,09,11,2022,09-11-2022,45.58,32.6,83.26
953,09-11-2022 16:00,09,11,2022,09-11-2022,53.9,32.4,86.24
954,09-11-2022 17:00,09,11,2022,09-11-2022,42.72,32.37,88.79
955,09-11-2022 18:00,09,11,2022,09-11-2022,44.86,32.35,88.04
956,09-11-2022 19:00,09,11,2022,09-11-2022,61.41,31.91,87.68
957,09-11-2022 20:00,09,11,2022,09-11-2022,54.1,31.51,87.81
958,09-11-2022 21:00,09,11,2022,09-11-2022,35.73,31.29,89.16
959,09-11-2022 22:00,09,11,2022,09-11-2022,40.17,31.28,90.08
960,09-11-2022 23:00,09,11,2022,09-11-2022,73.1,30.6,92.12
961,10-11-2022 0:00,10,11,2022,10-11-2022,62.46,30.69,93.24
962,10-11-2022 1:00,10,11,2022,10-11-2022,77.91,30.68,93.59
963,10-11-2022 2:00,10,11,2022,10-11-2022,94.9,30.63,92.86
964,10-11-2022 3:00,10,11,2022,10-11-2022,71.23,30.55,93.02
965,10-11-2022 4:00,10,11,2022,10-11-2022,141.21,30.35,93.79
966,10-11-2022 5:00,10,11,2022,10-11-2022,145.49,30.21,94.42
967,10-11-2022 6:00,10,11,2022,10-11-2022,124.58,30.1,94.27
968,10-11-2022 7:00,10,11,2022,10-11-2022,152.94,29.96,94.64
969,10-11-2022 8:00,10,11,2022,10-11-2022,164.41,29.45,97.65
970,10-11-2022 9:00,10,11,2022,10-11-2022,98.01,30.28,94.22
971,10-11-2022 10:00,10,11,2022,10-11-2022,63.6,31.01,91.39
972,10-11-2022 11:00,10,11,2022,10-11-2022,105.3,31.44,90.72
973,10-11-2022 12:00,10,11,2022,10-11-2022,81.99,31.76,89.45
974,10-11-2022 13:00,10,11,2022,10-11-2022,85.83,31.99,88.45
975,10-11-2022 14:00,10,11,2022,10-11-2022,68.85,32.26,87.44
976,10-11-2022 15:00,10,11,2022,10-11-2022,81.36,32.23,90.93
977,10-11-2022 16:00,10,11,2022,10-11-2022,92.79,31.31,94.33
978,10-11-2022 17:00,10,11,2022,10-11-2022,89.3,31.22,95.98
979,10-11-2022 18:00,10,11,2022,10-11-2022,71.43,30.74,94.98
980,10-11-2022 19:00,10,11,2022,10-11-2022,82.8,30.99,93.46
981,10-11-2022 20:00,10,11,2022,10-11-2022,79.42,30.72,94.19
982,10-11-2022 21:00,10,11,2022,10-11-2022,49.75,30.46,94.97
983,10-11-2022 22:00,10,11,2022,10-11-2022,52.17,30.44,95.28
984,10-11-2022 23:00,10,11,2022,10-11-2022,39.59,30.45,95.41
985,11-11-2022 0:00,11,11,2022,11-11-2022,61.65,30.41,95.69
986,11-11-2022 1:00,11,11,2022,11-11-2022,62.21,30.33,96.06
987,11-11-2022 2:00,11,11,2022,11-11-2022,46.85,30.14,96.9
988,11-11-2022 3:00,11,11,2022,11-11-2022,38.02,30.06,97.32
989,11-11-2022 4:00,11,11,2022,11-11-2022,102.69,29.85,98.33
990,11-11-2022 5:00,11,11,2022,11-11-2022,327.08,29.6,99.33
991,11-11-2022 6:00,11,11,2022,11-11-2022,148.71,29.56,98.97
992,11-11-2022 7:00,11,11,2022,11-11-2022,111.58,29.51,98.7
993,11-11-2022 8:00,11,11,2022,11-11-2022,92.01,29.27,98.74
994,11-11-2022 9:00,11,11,2022,11-11-2022,57.23,30.08,95.5
995,11-11-2022 10:00,11,11,2022,11-11-2022,47.39,30.84,91.76
996,11-11-2022 11:00,11,11,2022,11-11-2022,60.24,31.2,90.2
997,11-11-2022 12:00,11,11,2022,11-11-2022,42.26,32.09,84.32
998,11-11-2022 13:00,11,11,2022,11-11-2022,30.78,32.42,81.16
999,11-11-2022 14:00,11,11,2022,11-11-2022,31.82,32.64,81.43
1000,11-11-2022 15:00,11,11,2022,11-11-2022,34.52,32.71,83.7
1001,11-11-2022 16:00,11,11,2022,11-11-2022,35.69,32.49,89.81
1002,11-11-2022 17:00,11,11,2022,11-11-2022,26.73,32.44,95.01
1003,11-11-2022 18:00,11,11,2022,11-11-2022,28.75,32.05,90.19
1004,11-11-2022 19:00,11,11,2022,11-11-2022,27.45,31.71,90.27
1005,11-11-2022 20:00,11,11,2022,11-11-2022,39.68,31.73,90.33
1006,11-11-2022 21:00,11,11,2022,11-11-2022,46.78,31.71,90.8
1007,11-11-2022 22:00,11,11,2022,11-11-2022,51.41,31.53,91.13
1008,11-11-2022 23:00,11,11,2022,11-11-2022,42.72,31.1,92.35
1009,12-11-2022 0:00,12,11,2022,12-11-2022,39.82,30.98,93.29
1010,12-11-2022 1:00,12,11,2022,12-11-2022,48.59,30.96,93.34
1011,12-11-2022 2:00,12,11,2022,12-11-2022,37.2,30.85,93.7
1012,12-11-2022 3:00,12,11,2022,12-11-2022,28.58,30.65,94.16
1013,12-11-2022 4:00,12,11,2022,12-11-2022,43.33,30.61,93.11
1014,12-11-2022 5:00,12,11,2022,12-11-2022,97.36,30.52,87.14
1015,12-11-2022 6:00,12,11,2022,12-11-2022,193.43,30.28,88.88
1016,12-11-2022 7:00,12,11,2022,12-11-2022,115.94,30.33,93.15
1017,12-11-2022 8:00,12,11,2022,12-11-2022,53.34,29.29,99.78
1018,12-11-2022 9:00,12,11,2022,12-11-2022,41.39,29.68,92.85
1019,12-11-2022 10:00,12,11,2022,12-11-2022,23.92,30.36,85.35
1020,12-11-2022 11:00,12,11,2022,12-11-2022,20.71,30.81,84.39
1021,12-11-2022 12:00,12,11,2022,12-11-2022,25.87,31.2,83.89
1022,12-11-2022 13:00,12,11,2022,12-11-2022,30.22,31.91,83.56
1023,12-11-2022 14:00,12,11,2022,12-11-2022,28.2,32.17,83.16
1024,12-11-2022 15:00,12,11,2022,12-11-2022,61.73,31.36,88.96
1025,12-11-2022 16:00,12,11,2022,12-11-2022,40.22,29.75,97.79
1026,12-11-2022 17:00,12,11,2022,12-11-2022,50.87,29.53,98.2
1027,12-11-2022 18:00,12,11,2022,12-11-2022,43.1,30.09,95.45
1028,12-11-2022 19:00,12,11,2022,12-11-2022,23.16,30.08,93.98
1029,12-11-2022 20:00,12,11,2022,12-11-2022,115.6,30.14,93.84
1030,12-11-2022 21:00,12,11,2022,12-11-2022,97.98,29.92,95.06
1031,12-11-2022 22:00,12,11,2022,12-11-2022,100.32,30.04,94.9
1032,12-11-2022 23:00,12,11,2022,12-11-2022,174.12,29.79,95.74
1033,13-11-2022 0:00,13,11,2022,13-11-2022,242.08,29.67,96.08
1034,13-11-2022 1:00,13,11,2022,13-11-2022,162.29,29.5,96.39
1035,13-11-2022 2:00,13,11,2022,13-11-2022,371.88,29.36,97.03
1036,13-11-2022 3:00,13,11,2022,13-11-2022,308.77,29.3,97.37
1037,13-11-2022 4:00,13,11,2022,13-11-2022,181.07,29.24,97.78
1038,13-11-2022 5:00,13,11,2022,13-11-2022,149.91,29.09,98.37
1039,13-11-2022 6:00,13,11,2022,13-11-2022,144.27,28.98,98.79
1040,13-11-2022 7:00,13,11,2022,13-11-2022,152.64,28.97,99.08
1041,13-11-2022 8:00,13,11,2022,13-11-2022,144.39,29.14,98.71
